Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_neg,180205_Smp_L2C2DCM_A,Ethanesulfonic Acid,6.52,62145,0,48243,-4.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_B,Ethanesulfonic Acid,5.31,44211,0,38625,-5.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_C,Ethanesulfonic Acid,6.36,106367,0,58258,-5.3,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_A,Ethanesulfonic Acid,4.52,57427,0,42633,-2.4,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_B,Ethanesulfonic Acid,4.66,65068,0,52522,-4.7,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_C,Ethanesulfonic Acid,4.31,63612,0,36705,-3.4,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_A,Ethanesulfonic Acid,4.39,47552,0,39204,-1.6,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_B,Ethanesulfonic Acid,4.27,55599,0,43067,-5.4,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_C,Ethanesulfonic Acid,4.65,129683,0,77967,-1,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_1,Ethyl Dihydroxybenzoate,1.94,44078576,0,2823345,-0.1,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_2,Ethyl Dihydroxybenzoate,1.97,70777040,0,4155397,-0.6,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_1,Ethyl Dihydroxybenzoate,1.95,51399236,0,3176978,0.1,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_2,Ethyl Dihydroxybenzoate,1.96,69987280,0,3834489,-0.4,Standards_neg
Standards_neg,180205_Blk_MQBlk_1,Ethyl Dihydroxybenzoate,2.21,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_MQBlk_2,Ethyl Dihydroxybenzoate,1.97,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_MQBlk_3,Ethyl Dihydroxybenzoate,2,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_SWBlk_1,Ethyl Dihydroxybenzoate,2.67,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_SWBlk_2,Ethyl Dihydroxybenzoate,1.99,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_SWBlk_3,Ethyl Dihydroxybenzoate,1.67,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Poo_Sept29QC_1,Ethyl Dihydroxybenzoate,15.99,38033,0,35238,0.9,Standards_neg
Standards_neg,180205_Poo_Sept29QC_2,Ethyl Dihydroxybenzoate,0.07,75102,0,44386,5.2,Standards_neg
Standards_neg,180205_Poo_Sept29QC_3,Ethyl Dihydroxybenzoate,11.87,39210,0,36556,6.3,Standards_neg
Standards_neg,180205_Poo_Sept29QC_4,Ethyl Dihydroxybenzoate,5.35,54396,0,44568,-1.6,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full1,Ethyl Dihydroxybenzoate,10.14,17817,0,16365,8,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full2,Ethyl Dihydroxybenzoate,0.1,60300,0,38516,3.1,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full3,Ethyl Dihydroxybenzoate,9.48,27039,0,14796,2.7,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half1,Ethyl Dihydroxybenzoate,0.11,230247,0,118338,4.2,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half2,Ethyl Dihydroxybenzoate,0.09,1037005,0,240577,6.8,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half3,Ethyl Dihydroxybenzoate,10.45,11277,0,9882,1.1,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_A,Ethyl Dihydroxybenzoate,7.94,50152,0,26901,0.4,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_B,Ethyl Dihydroxybenzoate,9.21,51283,0,49589,2.6,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_C,Ethyl Dihydroxybenzoate,0.09,144277,0,76308,5,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_A,Ethyl Dihydroxybenzoate,8.37,45948,0,37784,6,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_B,Ethyl Dihydroxybenzoate,2.12,53743,0,53921,2.5,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_C,Ethyl Dihydroxybenzoate,1.48,42223,0,33592,-0.2,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_A,Ethyl Dihydroxybenzoate,0.07,255599,0,133106,7.4,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_B,Ethyl Dihydroxybenzoate,0.07,97696,0,63346,5.3,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_C,Ethyl Dihydroxybenzoate,10.34,10488,0,10254,0.7,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_A,Ethyl Dihydroxybenzoate,0.09,119246,0,101318,2,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_B,Ethyl Dihydroxybenzoate,12.8,37368,0,27780,1.9,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_C,Ethyl Dihydroxybenzoate,10.56,8861,0,7384,0.6,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_A,Ethyl Dihydroxybenzoate,18.88,51607,0,48077,1,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_B,Ethyl Dihydroxybenzoate,0.09,78837,0,54211,2.8,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_C,Ethyl Dihydroxybenzoate,0.06,15449,0,8662,-0.3,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_A,Ethyl Dihydroxybenzoate,0.09,342630,0,190233,7.9,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_B,Ethyl Dihydroxybenzoate,1.54,49098,0,39076,2.8,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_C,Ethyl Dihydroxybenzoate,7.02,56060,0,32485,3.5,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_A,Ethyl Dihydroxybenzoate,0.09,26218,0,18999,2.1,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_B,Ethyl Dihydroxybenzoate,9.59,37307,0,38833,5.9,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_C,Ethyl Dihydroxybenzoate,10.19,14955,0,10234,2.4,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_A,Ethyl Dihydroxybenzoate,9.64,41462,0,32223,7.3,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_B,Ethyl Dihydroxybenzoate,11.49,35860,0,28225,3.9,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_C,Ethyl Dihydroxybenzoate,12.94,39959,0,41884,6,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_A,Ethyl Dihydroxybenzoate,4.23,935495,0,124533,0.4,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_B,Ethyl Dihydroxybenzoate,0.11,173474,0,76004,4.8,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_C,Ethyl Dihydroxybenzoate,0.11,112474,0,81884,4.8,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_A,Ethyl Dihydroxybenzoate,10.35,29329,0,10709,3.1,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_B,Ethyl Dihydroxybenzoate,0.11,20978,0,20925,7.1,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_C,Ethyl Dihydroxybenzoate,2.08,50592,0,41668,1.4,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_1,FAD,10.08,17088084,0,909362,2.3,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_2,FAD,9.91,12915180,0,728305,1.9,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_1,FAD,10.12,10213754,0,688499,2.5,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_2,FAD,10.11,8033576,0,258937,1.9,Standards_neg
Standards_neg,180205_Blk_MQBlk_1,FAD,9.92,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_MQBlk_2,FAD,9.81,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_MQBlk_3,FAD,9.85,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_SWBlk_1,FAD,9.42,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_SWBlk_2,FAD,9.85,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Blk_SWBlk_3,FAD,9.73,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Poo_Sept29QC_1,FAD,9.9,0,0,0,#N/A,Standards_neg
Standards_neg,180205_Poo_Sept29QC_2,FAD,13.89,53029,0,50810,-1.7,Standards_neg
Standards_neg,180205_Poo_Sept29QC_3,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Poo_Sept29QC_4,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full1,FAD,6.08,52165,0,51754,17.3,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full2,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full3,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half1,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half2,FAD,18.06,58964,0,44668,-12,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half3,FAD,7.85,50430,0,31435,-2.3,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_A,FAD,10.66,6594,0,5565,-11.5,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_B,FAD,9.04,52442,0,50805,-12.5,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_C,FAD,18.74,45705,0,32828,-2.3,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_A,FAD,3.05,65357,0,62274,1.7,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_B,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_C,FAD,3.3,54925,0,32285,5.8,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_A,FAD,12.91,41307,0,22915,0.9,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_B,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_C,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_A,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_B,FAD,4.7,47860,0,45337,-11.6,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_C,FAD,20.82,53869,0,56624,0.5,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_A,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_B,FAD,6.5,62278,0,35824,-3.7,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_C,FAD,18.39,60693,0,49373,5.1,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_A,FAD,6.15,52077,0,44309,3.9,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_B,FAD,16.19,43140,0,45308,0.3,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_C,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_A,FAD,18.64,46673,0,25040,-3.4,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_B,FAD,9.64,40617,0,42168,17.3,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_C,FAD,17,47041,0,47995,-1.2,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_A,FAD,15.03,79836,0,60519,-2.3,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_B,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_C,FAD,18.86,66670,0,57980,-15.1,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_A,FAD,17.39,44241,0,35804,2.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_B,FAD,3.92,53260,0,47315,13.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_C,FAD,2.58,53671,0,45929,-2.9,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_A,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_B,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_C,FAD,12.88,39613,0,33403,4,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_1,Fumaric Acid,13.54,22756730,1458140,1530220,-4.7,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_2,Fumaric Acid,13.28,13478561,0,752917,-4.7,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_1,Fumaric Acid,13.55,23027638,0,1465746,-4.3,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_2,Fumaric Acid,13.43,12902245,0,516056,-4.8,Standards_neg
Standards_neg,180205_Blk_MQBlk_1,Fumaric Acid,13.63,794120,0,106304,-4.3,Standards_neg
Standards_neg,180205_Blk_MQBlk_2,Fumaric Acid,13.42,192919,0,58815,-1.2,Standards_neg
Standards_neg,180205_Blk_MQBlk_3,Fumaric Acid,13.06,282876,0,56856,-3.9,Standards_neg
Standards_neg,180205_Blk_SWBlk_1,Fumaric Acid,13.01,379300,0,68408,-1.5,Standards_neg
Standards_neg,180205_Blk_SWBlk_2,Fumaric Acid,13.23,107742,0,43569,-3.8,Standards_neg
Standards_neg,180205_Blk_SWBlk_3,Fumaric Acid,13.31,332366,0,55441,-1.3,Standards_neg
Standards_neg,180205_Poo_Sept29QC_1,Fumaric Acid,12.69,275498,0,53957,-2.4,Standards_neg
Standards_neg,180205_Poo_Sept29QC_2,Fumaric Acid,12.61,2798310,0,151715,-4.3,Standards_neg
Standards_neg,180205_Poo_Sept29QC_3,Fumaric Acid,12.5,5715165,0,169368,-4.4,Standards_neg
Standards_neg,180205_Poo_Sept29QC_4,Fumaric Acid,12.37,3894566,0,140711,-4.2,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full1,Fumaric Acid,12.12,3951955,0,201059,-4,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full2,Fumaric Acid,12.54,3963288,0,137379,-4.2,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full3,Fumaric Acid,12.47,2865999,0,166285,-4.7,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half1,Fumaric Acid,11.64,1814249,0,122163,-4,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half2,Fumaric Acid,12.69,387075,0,76035,-3.8,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half3,Fumaric Acid,11.4,4100651,0,137897,-4.1,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_A,Fumaric Acid,12.46,1676296,0,160885,-4,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_B,Fumaric Acid,12.36,1893773,0,110654,-4,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_C,Fumaric Acid,12.39,5065674,0,127549,-4.6,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_A,Fumaric Acid,12.57,3778776,0,168564,-3.9,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_B,Fumaric Acid,12.42,1633364,0,149491,-4.2,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_C,Fumaric Acid,12.47,3887448,0,165035,-4.3,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_A,Fumaric Acid,12.48,1794847,0,117622,-4.2,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_B,Fumaric Acid,12.63,1861166,0,164008,-4.5,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_C,Fumaric Acid,12.41,3113340,0,188642,-5.1,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_A,Fumaric Acid,12.15,698153,233009,74995,-4.2,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_B,Fumaric Acid,12.5,2665115,0,141656,-4.2,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_C,Fumaric Acid,12.27,1322958,0,93864,-4.4,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_A,Fumaric Acid,12.71,1692102,0,156389,-3.8,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_B,Fumaric Acid,12.56,989575,0,117648,-4.3,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_C,Fumaric Acid,12.45,1251334,0,121198,-4.5,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_A,Fumaric Acid,12.73,4505150,0,156908,-3.6,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_B,Fumaric Acid,12.56,3854295,0,241242,-4.2,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_C,Fumaric Acid,12.56,3342171,0,154424,-4.8,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_A,Fumaric Acid,12.75,269409,0,63010,-3.1,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_B,Fumaric Acid,12.31,3295365,0,160758,-4.2,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_C,Fumaric Acid,12.51,1009991,0,138506,-4.2,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_A,Fumaric Acid,12.57,4463333,0,145962,-4.3,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_B,Fumaric Acid,12.45,4193050,0,188455,-4.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_C,Fumaric Acid,12.5,2139212,0,153863,-4,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_A,Fumaric Acid,12.27,6033123,0,184745,-4.1,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_B,Fumaric Acid,12.33,3826868,0,176197,-4.4,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_C,Fumaric Acid,12.32,6491698,0,213395,-4.9,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_A,Fumaric Acid,12.37,3126940,0,198605,-3.9,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_B,Fumaric Acid,12.58,6754112,0,220650,-4.3,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_C,Fumaric Acid,12.15,4552176,0,178110,-4.7,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_1,Gluconic Acid,11.43,119322576,17068116,6216853,0.5,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_2,Gluconic Acid,11.05,39922872,0,2771128,0.4,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_1,Gluconic Acid,11.5,142603856,14983572,7266347,0.9,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_2,Gluconic Acid,11.37,26322408,0,950067,0.6,Standards_neg
Standards_neg,180205_Blk_MQBlk_1,Gluconic Acid,11,4166269,4151471,272513,1.2,Standards_neg
Standards_neg,180205_Blk_MQBlk_2,Gluconic Acid,11.03,55752,0,50533,0.4,Standards_neg
Standards_neg,180205_Blk_MQBlk_3,Gluconic Acid,9.7,53321,0,48794,3.6,Standards_neg
Standards_neg,180205_Blk_SWBlk_1,Gluconic Acid,10.83,87084,0,14622,2,Standards_neg
Standards_neg,180205_Blk_SWBlk_2,Gluconic Acid,16.68,43084,0,26594,3.2,Standards_neg
Standards_neg,180205_Blk_SWBlk_3,Gluconic Acid,10.69,10509,0,8588,2.2,Standards_neg
Standards_neg,180205_Poo_Sept29QC_1,Gluconic Acid,10.99,88321,375706,20945,0.7,Standards_neg
Standards_neg,180205_Poo_Sept29QC_2,Gluconic Acid,19.04,60139,0,44116,5.9,Standards_neg
Standards_neg,180205_Poo_Sept29QC_3,Gluconic Acid,11.29,31059,0,29446,0.3,Standards_neg
Standards_neg,180205_Poo_Sept29QC_4,Gluconic Acid,10.38,14174,0,12343,1.5,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full1,Gluconic Acid,10.99,80104,370863,23305,1.5,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full2,Gluconic Acid,10.71,10093,0,7475,-0.2,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full3,Gluconic Acid,5.09,52146,0,32243,2.2,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half1,Gluconic Acid,10.76,311400,240311,52806,0.7,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half2,Gluconic Acid,20.18,54658,0,54408,0.7,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half3,Gluconic Acid,11.14,42141,0,33491,1.6,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_A,Gluconic Acid,11.07,182200,187298,26977,1.3,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_B,Gluconic Acid,10.79,8315,0,5570,0.7,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_C,Gluconic Acid,10.77,11370,0,6240,3.1,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_A,Gluconic Acid,10.8,43335,0,9661,1.6,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_B,Gluconic Acid,11.32,46101,0,29522,1,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_C,Gluconic Acid,10.88,27290,0,9602,0.7,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_A,Gluconic Acid,11.2,70023,0,16178,1.1,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_B,Gluconic Acid,10.67,11141,0,6682,0.9,Standards_neg
Standards_neg,180205_Smp_L1C33DCM_C,Gluconic Acid,11.57,80920,0,39237,1.1,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_A,Gluconic Acid,10.77,64289,130548,10626,1.3,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_B,Gluconic Acid,7.73,51444,0,46811,0.8,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus10m_C,Gluconic Acid,10.56,11692,0,9743,0.8,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_A,Gluconic Acid,11.43,36304,0,35311,1.7,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_B,Gluconic Acid,4.31,54518,0,54346,0.8,Standards_neg
Standards_neg,180205_Smp_L1C33DCMplus20m_C,Gluconic Acid,11.2,19289,0,18762,0.4,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_A,Gluconic Acid,10.86,10928,0,11100,0,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_B,Gluconic Acid,11.9,82815,0,48427,1.3,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless10m_C,Gluconic Acid,11.87,51598,0,30011,3.7,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_A,Gluconic Acid,11.03,153970,172041,28905,1.1,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_B,Gluconic Acid,20.56,55885,0,44045,4.1,Standards_neg
Standards_neg,180205_Smp_L2C1DCMless20m_C,Gluconic Acid,11.34,39581,0,23632,2,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_A,Gluconic Acid,11.47,108753,0,45246,0.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_B,Gluconic Acid,11.49,50376,0,39650,5.3,Standards_neg
Standards_neg,180205_Smp_L2C2DCM_C,Gluconic Acid,4.16,57836,0,48897,5.1,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_A,Gluconic Acid,10.71,135315,189039,12939,1.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_B,Gluconic Acid,11.57,47754,0,30048,1.6,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus10m_C,Gluconic Acid,10.66,9517,0,7943,1.2,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_A,Gluconic Acid,10.77,34821,51367,9177,1.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_B,Gluconic Acid,10.91,7876,0,6143,1.5,Standards_neg
Standards_neg,180205_Smp_L2C2DCMplus20m_C,Gluconic Acid,10.3,35019,0,14775,1.8,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_1,Isethionic Acid,7.79,186185408,560509,13271696,-3.8,Standards_neg
Standards_neg,180205_Std_4uMStdsInH2O_2,Isethionic Acid,7.19,302747424,0,16031608,-4.2,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_1,Isethionic Acid,7.76,216527856,0,8294314,-3.5,Standards_neg
Standards_neg,180205_Std_4uMStdsInMatrix_2,Isethionic Acid,7.25,299755040,2318117,11430781,-4,Standards_neg
Standards_neg,180205_Blk_MQBlk_1,Isethionic Acid,7.77,1096225,0,110262,-3.1,Standards_neg
Standards_neg,180205_Blk_MQBlk_2,Isethionic Acid,7.68,227505,0,62623,-2.4,Standards_neg
Standards_neg,180205_Blk_MQBlk_3,Isethionic Acid,7.45,497497,0,94030,-2.9,Standards_neg
Standards_neg,180205_Blk_SWBlk_1,Isethionic Acid,8.02,258879,0,50931,-2.6,Standards_neg
Standards_neg,180205_Blk_SWBlk_2,Isethionic Acid,7.56,52607,0,32662,-1.8,Standards_neg
Standards_neg,180205_Blk_SWBlk_3,Isethionic Acid,7.43,249853,0,55745,-1.9,Standards_neg
Standards_neg,180205_Poo_Sept29QC_1,Isethionic Acid,7.76,22161494,0,720130,-3.6,Standards_neg
Standards_neg,180205_Poo_Sept29QC_2,Isethionic Acid,7.72,8861772,0,379350,-3.6,Standards_neg
Standards_neg,180205_Poo_Sept29QC_3,Isethionic Acid,7.62,16478489,0,671682,-3.9,Standards_neg
Standards_neg,180205_Poo_Sept29QC_4,Isethionic Acid,7.77,9681719,0,365690,-3.8,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full1,Isethionic Acid,7.91,64492124,0,2335471,-3.5,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full2,Isethionic Acid,7.87,37901876,0,1553660,-3.6,Standards_neg
Standards_neg,180205_Poo_TruePoo_Full3,Isethionic Acid,7.45,84765424,0,3409330,-4.4,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half1,Isethionic Acid,7.85,30948256,0,1403627,-3.5,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half2,Isethionic Acid,7.83,18328448,0,853731,-3.8,Standards_neg
Standards_neg,180205_Poo_TruePoo_Half3,Isethionic Acid,7.59,32228672,0,1506405,-3.7,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_A,Isethionic Acid,7.94,71653216,0,2700309,-3.4,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_B,Isethionic Acid,7.66,75895080,0,3091909,-3.5,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless10m_C,Isethionic Acid,7.46,109237896,1062112,3846033,-3.9,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_A,Isethionic Acid,7.83,61670828,0,2167747,-3.5,Standards_neg
Standards_neg,180205_Smp_L1C32DCMless20m_B,Isethionic Acid,7.66,106049744,0,4074118,-3.7,Standards_neg
