Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_pos,190715_Smp_FK180310S77C1-DCM_B,Choline,9.22,52963148,399799,12137494,-1.3,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_C,Choline,9.23,97151152,1453462,20399016,-1.8,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_A,Choline,9.23,89442376,834424,19481302,-2.2,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_B,Choline,9.19,74476912,1189884,17004686,-1.1,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_C,Choline,9.22,97429672,1078672,19776094,-1.2,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_A,Choline,9.17,50314884,424877,10914610,-1.4,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_B,Choline,9.2,104347208,969910,19975774,-1.4,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_C,Choline,9.17,86013704,708883,17675090,-1.2,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_1,Citrulline,11.39,40859416,39284,3083725,-2.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_2,Citrulline,11.53,31629882,483775,2702125,-2.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_1,Citrulline,11.42,33461646,530568,2853606,-3,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_2,Citrulline,11.51,27666244,513994,2493745,-2.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_1,Citrulline,11.72,34321,0,7713,-0.4,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_2,Citrulline,11.23,0,0,0,#N/A,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_1,Citrulline,11.41,2909085,0,239795,-2.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_2,Citrulline,11.53,1921326,0,163934,-2.5,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_1,Citrulline,11.41,2786645,0,235329,-2.5,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_2,Citrulline,11.53,1750205,0,161455,-2.4,Standards_pos
Standards_pos,170706_Blk_Blk0p2_1,Citrulline,11.2,0,0,0,#N/A,Standards_pos
Standards_pos,170706_Blk_Blk0p2_2,Citrulline,11.51,8188,0,3185,-4.1,Standards_pos
Standards_pos,190715_Blk_KM1906U14-Blk_C,Citrulline,11.54,586986,0,60148,-2.5,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full1,Citrulline,10.71,2110891,0,169901,-2.2,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full2,Citrulline,10.72,1583224,0,129933,-2.1,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full3,Citrulline,10.7,1443187,0,113366,-1.7,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half1,Citrulline,11.47,1077474,0,86993,-1.8,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half2,Citrulline,10.66,884084,0,80027,-2.2,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half3,Citrulline,10.66,937093,0,65381,-1.7,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_A,Citrulline,10.69,3616660,0,278518,-1.9,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_B,Citrulline,10.69,2533051,0,180027,-2.3,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_C,Citrulline,10.68,3442697,0,274429,-2.1,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_A,Citrulline,10.73,1240701,0,81755,-1.1,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_B,Citrulline,10.75,3531339,0,243370,-2.2,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_C,Citrulline,10.69,1407538,0,107916,-2.6,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_A,Citrulline,10.74,1887023,0,127671,-2.6,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_B,Citrulline,10.73,2578158,0,184137,-2.3,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_C,Citrulline,10.74,2953565,0,219394,-2,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_A,Citrulline,10.73,1184265,0,92573,-1.8,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_B,Citrulline,10.75,1292823,0,89720,-2.1,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_C,Citrulline,10.68,1190626,0,90088,-2.6,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_A,Citrulline,10.73,1396164,0,105755,-2.7,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_B,Citrulline,10.71,1253392,0,101552,-2.3,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_C,Citrulline,10.75,2664749,0,211009,-2.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_A,Citrulline,10.67,1748336,0,135050,-2.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_B,Citrulline,10.7,1532946,0,104306,-2.3,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_C,Citrulline,10.67,2585354,0,186620,-2.8,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_A,Citrulline,10.7,1136067,0,91159,-2.5,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_B,Citrulline,10.68,1810280,0,145737,-2,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_C,Citrulline,10.77,2165966,0,155016,-1.8,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_A,Citrulline,10.69,1039902,0,73765,-2.3,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_B,Citrulline,10.72,1451068,0,123197,-2.1,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_C,Citrulline,10.66,1771119,0,161388,-1.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_1,Creatine,10.07,1067366272,17062370,81009256,-4.2,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_2,Creatine,10.22,976352512,16404749,79283872,-4.1,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_1,Creatine,10.1,1011471168,17329742,79392656,-4.2,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_2,Creatine,10.24,1013601408,19443884,82280336,-3.7,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_1,Creatine,10.1,220968,0,26566,-2.1,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_2,Creatine,9.79,110933,0,27637,-2.7,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_1,Creatine,10.08,24257324,76952,2057665,-3.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_2,Creatine,10.22,22181506,0,1800730,-3.5,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_1,Creatine,10.1,25881684,4460,2083536,-3.5,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_2,Creatine,10.22,21372572,0,1855738,-3.4,Standards_pos
Standards_pos,170706_Blk_Blk0p2_1,Creatine,9.8,108591,0,11826,-3,Standards_pos
Standards_pos,170706_Blk_Blk0p2_2,Creatine,9.77,36203,0,8624,-1.8,Standards_pos
Standards_pos,190715_Blk_KM1906U14-Blk_C,Creatine,10.17,4631188,0,308078,-3.7,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full1,Creatine,9.6,25523204,0,1736289,-3.1,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full2,Creatine,9.6,17266262,0,949494,-2.8,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full3,Creatine,9.64,16542100,0,879956,-2.7,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half1,Creatine,10.23,37150804,494230,3331232,-2.7,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half2,Creatine,9.49,26637476,122909,1909846,-3.1,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half3,Creatine,9.46,32028358,489522,1948272,-2.9,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_A,Creatine,9.44,47480052,678553,2566942,-2.8,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_B,Creatine,9.7,10422340,0,569787,-3.2,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_C,Creatine,9.55,15824179,0,1050475,-2.9,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_A,Creatine,9.57,10545439,0,554412,-2.3,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_B,Creatine,9.61,95156256,1300368,5035840,-3.2,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_C,Creatine,9.66,17817398,0,1000799,-3.7,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_A,Creatine,9.64,20621368,0,1061355,-3.7,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_B,Creatine,9.6,14146370,0,754176,-3,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_C,Creatine,9.58,12506552,0,696653,-2.8,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_A,Creatine,9.61,8518580,0,445196,-2.6,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_B,Creatine,9.69,18519388,0,875797,-2.9,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_C,Creatine,9.63,24407550,193802,1262569,-3.3,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_A,Creatine,9.7,5367374,0,256680,-3.8,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_B,Creatine,9.6,30973310,0,1613490,-3.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_C,Creatine,9.6,4353627,36669,227474,-3.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_A,Creatine,9.51,14496911,0,848942,-3,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_B,Creatine,9.61,16057351,0,907068,-3.1,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_C,Creatine,9.67,9831157,0,528286,-3.7,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_A,Creatine,9.7,9978714,0,537453,-3.6,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_B,Creatine,9.54,15484233,0,1019937,-2.8,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_C,Creatine,9.63,57216488,79246,3119430,-2.9,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_A,Creatine,9.54,2817079,0,166574,-3.4,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_B,Creatine,9.66,11080156,0,707386,-3.1,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_C,Creatine,9.55,18027976,0,1006977,-2.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_1,Cys-Gly,8.27,6239579,0,54794,-2.7,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_2,Cys-Gly,8.84,2987430,0,36369,-1.4,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_1,Cys-Gly,11.79,23494,0,15106,-4.1,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_2,Cys-Gly,10.55,16381,0,11094,2.7,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_1,Cys-Gly,12.04,950525,0,97564,-3,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_2,Cys-Gly,12.23,1239765,0,119036,-2.7,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_1,Cys-Gly,12.1,879975,0,70874,-2.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_2,Cys-Gly,12.17,1243836,8246,128395,-2.1,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_1,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_2,Cys-Gly,2.35,10397,0,8823,3.5,Standards_pos
Standards_pos,170706_Blk_Blk0p2_1,Cys-Gly,11.42,8248,0,6634,2.1,Standards_pos
Standards_pos,170706_Blk_Blk0p2_2,Cys-Gly,16.27,5805,0,3693,-3.6,Standards_pos
Standards_pos,190715_Blk_KM1906U14-Blk_C,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full1,Cys-Gly,12.79,7849,0,5542,-0.7,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full2,Cys-Gly,9.93,12947,0,8986,3.5,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full3,Cys-Gly,11.04,10544,0,6133,0.9,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half1,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half2,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half3,Cys-Gly,11.66,9006,0,9558,0.1,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_A,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_B,Cys-Gly,12.53,8280,0,8947,5,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_C,Cys-Gly,15.73,6717,0,5146,3.9,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_A,Cys-Gly,0.05,3313,0,1920,-5.6,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_B,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_C,Cys-Gly,10.36,12208,0,11433,2.2,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_A,Cys-Gly,11.09,7962,0,8382,0.2,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_B,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_C,Cys-Gly,10.28,10070,0,10067,0.5,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_A,Cys-Gly,16.12,6315,0,3775,2.4,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_B,Cys-Gly,8.12,9079,0,7889,2.1,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_C,Cys-Gly,11.03,9128,0,8866,3.5,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_A,Cys-Gly,11.45,15726,0,9079,1.5,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_B,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_C,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_A,Cys-Gly,10,6786,0,5830,-0.5,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_B,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_C,Cys-Gly,11.77,13807,0,10496,0.8,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_A,Cys-Gly,12.39,16194,0,11706,2,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_B,Cys-Gly,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_C,Cys-Gly,10.93,8183,0,7082,0.5,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_A,Cys-Gly,11.15,8566,0,8351,0.1,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_B,Cys-Gly,11.97,10864,0,6634,3.4,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_C,Cys-Gly,11.57,10067,0,9222,-0.1,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_1,Cys-Gly oxidized,11.68,12476509,0,586096,-1.7,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_2,Cys-Gly oxidized,11.86,11866376,0,572344,-1.6,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_1,Cys-Gly oxidized,11.76,6837180,0,312369,-1.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_2,Cys-Gly oxidized,11.72,848180,0,46723,-1.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_1,Cys-Gly oxidized,12.65,11398,0,11830,-11.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_2,Cys-Gly oxidized,0.04,80713,0,21508,-12.1,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_1,Cys-Gly oxidized,11.71,9629,0,10420,-0.1,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_2,Cys-Gly oxidized,0.07,60930,0,19342,-8.8,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_1,Cys-Gly oxidized,1.83,9865,0,7106,-2.2,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_2,Cys-Gly oxidized,9.61,12747,0,12583,-1.4,Standards_pos
Standards_pos,170706_Blk_Blk0p2_1,Cys-Gly oxidized,12.8,4013,0,3954,-1.5,Standards_pos
Standards_pos,170706_Blk_Blk0p2_2,Cys-Gly oxidized,10.79,12425,0,10839,-2.8,Standards_pos
Standards_pos,190715_Blk_KM1906U14-Blk_C,Cys-Gly oxidized,10.07,35489,0,13237,6.2,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full1,Cys-Gly oxidized,9.51,10213,0,9952,0.5,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full2,Cys-Gly oxidized,9.55,9381,0,7169,2.8,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full3,Cys-Gly oxidized,9.28,50388,0,19405,-0.7,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half1,Cys-Gly oxidized,9.86,11813,0,12009,0,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half2,Cys-Gly oxidized,9.25,10777,0,9677,-0.8,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half3,Cys-Gly oxidized,9.28,13447,0,7729,2.5,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_A,Cys-Gly oxidized,9.22,14926,0,10687,5.9,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_B,Cys-Gly oxidized,9.49,19221,0,15738,-0.2,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_C,Cys-Gly oxidized,9.22,26837,0,10250,0.3,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_A,Cys-Gly oxidized,9.22,24734,0,13768,1.2,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_B,Cys-Gly oxidized,9.45,43801,0,11861,1.8,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_C,Cys-Gly oxidized,9.38,17845,0,16683,3.3,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_A,Cys-Gly oxidized,9.4,25396,0,13994,2.8,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_B,Cys-Gly oxidized,9.51,33377,0,13013,4.6,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_C,Cys-Gly oxidized,9.44,21657,0,11436,-2.6,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_A,Cys-Gly oxidized,9.11,21393,0,10814,6.6,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_B,Cys-Gly oxidized,9.41,28560,0,14570,1.5,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_C,Cys-Gly oxidized,9.49,11966,0,12462,-6.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_A,Cys-Gly oxidized,9.4,26107,0,15381,-0.6,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_B,Cys-Gly oxidized,8.9,27044,0,14645,-0.6,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_C,Cys-Gly oxidized,9.13,16529,0,15991,0,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_A,Cys-Gly oxidized,9.09,25501,0,14594,-0.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_B,Cys-Gly oxidized,9.52,16664,0,8960,0.4,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_C,Cys-Gly oxidized,9.32,30272,0,12366,1.2,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_A,Cys-Gly oxidized,9.41,12308,0,13136,0,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_B,Cys-Gly oxidized,9.22,40973,0,11016,3.3,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_C,Cys-Gly oxidized,9.22,12070,0,8174,2.4,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_A,Cys-Gly oxidized,9.02,44923,0,19736,5.3,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_B,Cys-Gly oxidized,9.13,33949,0,15911,1.5,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_C,Cys-Gly oxidized,9.38,23017,0,8290,-4.2,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_1,Cystathionine,1.25,7635,0,6175,-0.2,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_2,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_1,Cystathionine,12.61,104909,0,24867,-2.3,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_2,Cystathionine,12.73,51141,0,20939,-1.8,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_1,Cystathionine,12.71,10294331,0,564903,-2.4,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_2,Cystathionine,12.76,10122478,0,654700,-2.3,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_1,Cystathionine,12.67,12203685,0,905053,-2.4,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_2,Cystathionine,12.7,11677561,0,968227,-2.3,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_1,Cystathionine,12.67,55775,0,17140,-1.5,Standards_pos
Standards_pos,190715_Std_H2OinMatrix_2,Cystathionine,12.8,49666,0,18780,-1,Standards_pos
Standards_pos,170706_Blk_Blk0p2_1,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170706_Blk_Blk0p2_2,Cystathionine,12.32,3820,0,2264,-2.8,Standards_pos
Standards_pos,190715_Blk_KM1906U14-Blk_C,Cystathionine,6.95,7955,0,5682,-0.9,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full1,Cystathionine,11.86,22700,0,12318,-0.3,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full2,Cystathionine,12.01,10533,0,9657,-0.4,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Full3,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half1,Cystathionine,12.66,8817,0,6527,-0.1,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half2,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Poo_TruePooFK180310_Half3,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_A,Cystathionine,11.98,43158,0,16601,-0.8,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_B,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-25m_C,Cystathionine,11.85,74177,0,16812,-0.8,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_A,Cystathionine,11.92,5845,0,5113,0.1,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_B,Cystathionine,12.03,363319,0,21016,-1.6,Standards_pos
Standards_pos,190715_Smp_FK180310S62C1-DCM_C,Cystathionine,11.86,11059,0,7371,-0.3,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_A,Cystathionine,12,12920,0,11841,-0.4,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_B,Cystathionine,11.97,9691,0,6338,-1.1,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-25m_C,Cystathionine,11.98,44452,0,15398,-0.7,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_A,Cystathionine,12.2,7747,0,7006,0.2,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_B,Cystathionine,12.01,11308,0,11020,0,Standards_pos
Standards_pos,190715_Smp_FK180310S64C1-DCM_C,Cystathionine,12.15,12213,0,11921,-1.2,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_A,Cystathionine,11.95,15480,0,8637,-1,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_B,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-25m_C,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_A,Cystathionine,2.29,6731,0,3852,-5.4,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_B,Cystathionine,11.89,9386,0,5417,-1,Standards_pos
Standards_pos,190715_Smp_FK180310S77C1-DCM_C,Cystathionine,12.86,9197,0,8067,0,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_A,Cystathionine,6.14,12944,0,9677,-2,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_B,Cystathionine,11.89,27674,0,11416,-1.5,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-25m_C,Cystathionine,12.1,8773,0,6067,-0.7,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_A,Cystathionine,0.11,73207,0,65284,-0.5,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_B,Cystathionine,14.19,8798,0,7231,0.9,Standards_pos
Standards_pos,190715_Smp_FK180310S80C1-DCM_C,Cystathionine,12.04,9310,0,7778,0.3,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_1,Cystine,12.18,4992762,0,338006,-3.3,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InH2O_2,Cystine,12.37,4354693,0,286317,-3.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_1,Cystine,12.26,2281304,0,172246,-3.9,Standards_pos
Standards_pos,190715_Std_4uMStdsMix1InMatrix_2,Cystine,12.35,1066425,0,103893,-3.2,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_1,Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InH2O_2,Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,190715_Std_4uMStdsMix2InMatrix_1,Cystine,7.38,1125962,0,77705,-8.2,Standards_pos
